Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Study_Participant_ID,What is the Virtual Silcton unique identifier? (Copy and paste below),Browser Meta Info - Browser,Browser Meta Info - Version,Browser Meta Info - Operating System,Browser Meta Info - Resolution,What is your age?,"How many years of education have you completed? 
 

Completing high school is equivalent to 12 years of education (e.g., an undergraduate student will have completed 14 years of education by the end of their second year at college / university).",Is English your first language?,Do you normally write with your right hand?,What sex were you assigned at birth?,Q8,What is your gender identity? - Other (please specify) - Text,What is your sexual orientation? - Selected Choice,What is your sexual orientation? - Other (please specify) - Text,What is your race / ethnicity? - Selected Choice,What is your race / ethnicity? - Other (please specify) - Text,1) - I am very good at giving directions.,2) - I have a poor memory for where I left things.,3) - I am very good at judging distances.,"4) - My ""sense of direction"" is very good.","5) - I tend to think of my environment in terms of cardinal directions (N, S, E, W).",6) - I very easily get lost in a new city.,7) - I enjoy reading maps.,8) - I have trouble understanding directions.,9) - I am very good at reading maps.,10) - I don't remember routes very well while riding as a passenger in a car.,11) - I don't enjoy giving directions.,12) - It's not important to me to know where I am.,13) - I usually let someone else do the navigational planning for long trips.,14) - I can usually remember a new route after I have traveled it only once.,"15) - I don't have a very good ""mental map"" of my environment.","When planning a route, do you picture a map of your route or do you picture scenes of what you will see along the way? - Selected Choice","When planning a route, do you picture a map of your route or do you picture scenes of what you will see along the way? - Other: - Text",Do you consider yourself a good navigator?,Do you find it easy to read and use maps?,How often do you get disoriented while finding your way around?,"When thinking about a familiar street, how well can you picture the buildings along it?","Would you give directions to a friend in terms of landmarks (i.e. when you see the subway stop, turn left) or in terms of map directions (i.e. walk north four blocks, then turn left)? - Selected Choice","Would you give directions to a friend in terms of landmarks (i.e. when you see the subway stop, turn left) or in terms of map directions (i.e. walk north four blocks, then turn left)? - Other: - Text",Do you picture travelling a route on street level or from a bird's eye view? - Selected Choice,Do you picture travelling a route on street level or from a bird's eye view? - Other: - Text,"When navigating in an area you know well, do you usually just know where to go or do you need to look around at the surroundings to decide (e.g. coming out of a subway station)?","When traveling along a new route, do you usually remember what buildings you've passed?",Would you prefer to navigate using a list of directions or a map,Do you use landmarks (i.e. familiar buildings) to orient yourself when navigating?,"Do you find you're flexible navigating along routes (i.e. you can take new shortcuts easily, or do you prefer to follow the same path every time?",How easily could you draw a map of the city that you know?,"Do you think that you navigate by following a mental map, or working on scene at a time. - Selected Choice","Do you think that you navigate by following a mental map, or working on scene at a time. - Other: - Text","Z”˛;mso-bidi-font-family:P>Z”˛;
color:black"">How much video game experience do you have?",How good do you feel you are at playing video games?,Do you currently play video games?,How often (approximately) do you currently play video games?,How many years have you consistently played video games (lifetime)?,"At your peak playing, how many hours per week did you play video games?",Within the past five years how often have you played any video games?,Do you currently have a device to play video games?,What type of device(s)? Exclude immersive VR setups.,"This next set of questions have to do with a specific kind of video game. 
Have you ever played video games involving navigation, walking, or driving (examples include Grand Theft Auto, Halo, Call of Duty, World of Warcraft, League of Legends, Minecraft, Legend of Zelda: Breath of the Wild)?","How often (approximately) do you currently play video games involving navigation, walking, or driving?","At your peak playing, how many hours per week did you play video games involving navigation, walking, or driving?",What are your Top 4 (in order) video games that you like to play? (write Not Applicable if you don't play video games) - 1.,What are your Top 4 (in order) video games that you like to play? (write Not Applicable if you don't play video games) - 2.,What are your Top 4 (in order) video games that you like to play? (write Not Applicable if you don't play video games) - 3.,What are your Top 4 (in order) video games that you like to play? (write Not Applicable if you don't play video games) - 4.,"Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Groups - Your Top 3 Genres, or video game categories, that you enjoy playing.","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Action - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Adventure Fighting - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Arcade - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - City-building games - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Economic simulation games - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Educational - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - First-person shooter - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Flight - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - God games - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Mass. Multi. Online Games - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Other (specify) - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Maze - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Military - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Music - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Pinball - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Platform - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Puzzle - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Strategy - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Racing - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Real-time and turn-based tactical - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Real-time and turn-based strategy - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Role-playing - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Simulators - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Space - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Sports - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Stealth - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Strategy war games - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Survival/Horror - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Vehicular combat - Rank"
7/2/2022 9:34,7/2/2022 10:15,IP Address,128.227.188.116,100,2472,TRUE,7/2/2022 10:15,R_1j8qWjYnuwS5nou,,,,,29.6503,-82.3486,anonymous,EN,2059,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,18,12,english,right,female,woman,,heterosexual,,white,,Somewhat disagree,Neutral,Somewhat disagree,Disagree,Disagree,Agree,Disagree,Neutral,Somewhat disagree,Somewhat disagree,Agree,Disagree,Agree,Somewhat disagree,Agree,Scene,,No,Somewhat,Somewhat Often,Somewhat clearly,Landmarks,,Bird's Eye View,,Neet to look around,Somewhat,Map,Often,Somewhat flexile,Not easily,Maps,,A little,not very skilled,No,,0,5-Jan,few times a year,No,,Yes,few times a year,5-Jan,Minecraft,Pub G,Fortnite,,"First-person shooter,Arcade,City-building games",,,2,3,,,1,,,,,,,,,,,,,,,,,,,,,,
7/5/2022 7:04,7/5/2022 7:47,IP Address,128.227.188.116,100,2583,TRUE,7/5/2022 7:47,R_1jBvGsQLEeZAdr1,,,,,29.6503,-82.3486,anonymous,EN,2060,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,18,12,english,right,female,woman,,heterosexual,,asian,,Somewhat agree,Agree,Somewhat agree,Neutral,Strongly disagree,Strongly agree,Disagree,Neutral,Disagree,Strongly agree,Agree,Disagree,Strongly agree,Somewhat agree,Somewhat agree,Scene,,No,Somewhat,Somewhat Often,Somewhat clearly,Landmarks,,Street-level,,Some of each,Somewhat,Directions,Often,Prefer the same route,Not easily,Scene at a time,,A little,no skill,No,,>1,5-Jan,never,Yes,"Nintendo Switch,Mobile",Yes,few times a year,5-Jan,GTA,N/A,N/A,N/A,"Puzzle,Arcade,Maze",,,2,,,,,,,,,3,,,,,1,,,,,,,,,,,,
7/5/2022 8:33,7/5/2022 9:04,IP Address,128.227.188.116,100,1870,TRUE,7/5/2022 9:04,R_3hchp7QKxX0O6c0,,,,,29.6503,-82.3486,anonymous,EN,2061,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,18,12,english,right,female,woman,,heterosexual,,white,,Agree,Disagree,Somewhat agree,Strongly agree,Agree,Disagree,Neutral,Somewhat disagree,Agree,Disagree,Disagree,Strongly disagree,Somewhat disagree,Agree,Disagree,Scene,,Yes,Yes,Very Rarely,Very clearly,Landmarks,,Bird's Eye View,,Some of each,Yes,Map,Often,Somewhat flexile,Somewhat easily,Scene at a time,,A moderate amount,moderately good,No,,10,10-Jun,monthly,No,,Yes,few times a year,10-Jun,Sims,Minecraft,Rocket League,Dead By Daylight,"Simulators,Survival/Horror,Strategy",,,,,,,,,,,,,,,,,,3,,,,,1,,,,,2,
7/5/2022 9:55,7/5/2022 10:37,IP Address,128.227.188.116,100,2527,TRUE,7/5/2022 10:37,R_1jVYQiTIXYzfl1N,,,,,29.6503,-82.3486,anonymous,EN,2062,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,20,14,not english,right,male,man,,heterosexual,,black/afri-amer,,Agree,Disagree,Agree,Agree,Disagree,Somewhat disagree,Somewhat agree,Disagree,Somewhat agree,Somewhat disagree,Neutral,Disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Map,,Yes,Yes,Very Rarely,Very clearly,Landmarks,,Street-level,,Know it,Yes,Map,Sometimes,Somewhat flexile,Not easily,Scene at a time,,A moderate amount,moderately good,Yes,weekly,3,10-Jun,weekly,Yes,"PC/Mac,Mobile",Yes,monthly,10-Jun,GTA,Forza,God of War 4,NBA 2K22,"Action,Adventure Fighting,Sports",1,2,,,,,,,,,,,,,,,,,,,,,,,3,,,,
7/5/2022 12:02,7/5/2022 12:12,IP Address,128.227.188.116,100,619,TRUE,7/5/2022 12:12,R_2U40hGGo9t1uael,,,,,29.6503,-82.3486,anonymous,EN,2063,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,18,12,english,right,female,woman,,bisexual,,white,,Disagree,Agree,Somewhat agree,Somewhat disagree,Strongly disagree,Strongly agree,Neutral,Strongly agree,Neutral,Strongly agree,Strongly agree,Disagree,Agree,Strongly disagree,Strongly agree,Scene,,No,Yes,Somewhat Often,Somewhat clearly,Landmarks,,Street-level,,Some of each,Somewhat,No preference,Often,Prefer the same route,Not easily,Scene at a time,,A moderate amount,not very skilled,Yes,monthly,10,10-Jun,few times a year,Yes,"Nintendo Switch,Nintendo DS/3DS,Mobile",Yes,few times a year,5-Jan,Pokemon,Animal Crossing,MarioKart,,"Mass. Multi. Online Games,Action,Adventure Fighting",2,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,
7/5/2022 13:12,7/5/2022 13:38,IP Address,128.227.188.116,100,1591,TRUE,7/5/2022 13:38,R_3oXDcBao7oh8fTW,,,,,29.6503,-82.3486,anonymous,EN,2064,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,18,12,english,right,male,man,,heterosexual,,black/afri-amer,,Somewhat agree,Neutral,Somewhat agree,Somewhat disagree,Somewhat disagree,Neutral,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Disagree,Disagree,Agree,Disagree,Somewhat disagree,Map,,No,Yes,Very Rarely,Somewhat clearly,Landmarks,,Street-level,,Some of each,Yes,Map,Often,Flexible,Somewhat easily,Scene at a time,,A little,not very skilled,No,,0,0,few times a year,Yes,Mobile,Yes,never,0,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2022 14:34,7/5/2022 14:50,IP Address,128.227.188.116,100,963,TRUE,7/5/2022 14:50,R_33p7FgggWMtl624,,,,,29.6503,-82.3486,anonymous,EN,2065,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,19,13,english,right,male,man,,heterosexual,,"hisp,white",,Somewhat agree,Disagree,Agree,Agree,Somewhat agree,Somewhat disagree,Neutral,Disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Disagree,Disagree,Neutral,Disagree,Map,,Yes,Yes,Very Rarely,Very clearly,Landmarks,,Street-level,,Some of each,Somewhat,Map,Often,Prefer the same route,Somewhat easily,Scene at a time,,A lot,moderately good,Yes,weekly,4,16-20,weekly,Yes,"PlayStation,Nintendo Switch,Xbox,PC/Mac,Mobile",Yes,weekly,15-Oct,Skyrim,GTA 5,Batman: Arkham Knight,Call of Duty: Modern Warfare 3,"Action,First-person shooter,Strategy",1,,,,,,2,,,,,,,,,,,3,,,,,,,,,,,
7/7/2022 7:21,7/7/2022 7:33,IP Address,128.227.188.116,100,688,TRUE,7/7/2022 7:33,R_3p3g5BWnH8OYDLJ,,,,,29.6503,-82.3486,anonymous,EN,2066,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,20,14,english,right,male,man,,heterosexual,,white,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Somewhat disagree,Neutral,Somewhat disagree,Somewhat disagree,Agree,Neutral,Somewhat disagree,Disagree,Strongly disagree,Neutral,Map,,Yes,Somewhat,Very Rarely,Very clearly,Landmarks,,Street-level,,Know it,Somewhat,Map,Sometimes,Prefer the same route,Not easily,Maps,,A great deal,very good,Yes,daily,10,20+,weekly,Yes,"Nintendo Switch,PC/Mac",Yes,monthly,5-Jan,Rocket League ,Overwatch,CS:GO,Apex Legends,"First-person shooter,Mass. Multi. Online Games,Adventure Fighting",,3,,,,,1,,,2,,,,,,,,,,,,,,,,,,,
7/11/2022 7:21,7/11/2022 7:39,IP Address,128.227.188.116,100,1087,TRUE,7/11/2022 7:39,R_2dLV8RGQq5LMMf1,,,,,29.6503,-82.3486,anonymous,EN,2067,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,21,15,english,not right,male,man,,homosexual,,white,,Somewhat agree,Somewhat disagree,Disagree,Somewhat agree,Neutral,Agree,Disagree,Disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Disagree,Somewhat disagree,Agree,Somewhat disagree,Scene,,Yes,Somewhat,Very Rarely,Somewhat clearly,Landmarks,,Street-level,,Some of each,Somewhat,No preference,Often,Prefer the same route,Not easily,Maps,,A lot,moderately good,Yes,weekly,13,15-Oct,weekly,Yes,"PlayStation,PC/Mac,Mobile",Yes,weekly,5-Jan,Tom Clancy's Rainbow Six Siege,Risk of Rain 2,Raft,Star Citizen,"First-person shooter,Action,Stealth",2,,,,,,1,,,,,,,,,,,,,,,,,,,3,,,
7/11/2022 10:50,7/11/2022 10:59,IP Address,128.227.188.116,100,566,TRUE,7/11/2022 10:59,R_3FRP8mSpW2SGCDI,,,,,29.6503,-82.3486,anonymous,EN,2068,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,20,14,english,right,male,man,,heterosexual,,asian,,Agree,Disagree,Agree,Agree,Agree,Somewhat agree,Strongly agree,Disagree,Agree,Somewhat disagree,Neutral,Strongly disagree,Somewhat disagree,Somewhat agree,Disagree,Map,,Yes,Somewhat,Somewhat Often,Very clearly,Landmarks,,Bird's Eye View,,Some of each,Somewhat,Map,Often,Flexible,Not easily,Maps,,A great deal,very good,Yes,weekly,14,15-Oct,daily,Yes,"Nintendo Switch,Xbox,PC/Mac,Mobile",Yes,weekly,10-Jun,Zelda Breath of the Wild,For Honor,Tom Clancy's The Division 2,Tom Clancy's Rainbow Six Siege,"First-person shooter,Adventure Fighting,Strategy",,2,,,,,1,,,,,,,,,,,3,,,,,,,,,,,
7/12/2022 8:56,7/12/2022 9:13,IP Address,128.227.188.116,100,1017,TRUE,7/12/2022 9:13,R_eKvemwXMG2S0uXv,,,,,29.6503,-82.3486,anonymous,EN,2069,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,24,14,english,right,male,man,,heterosexual,,white,,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Disagree,Somewhat disagree,Neutral,Somewhat disagree,Neutral,Disagree,Somewhat disagree,Disagree,Neutral,Map,,Yes,Somewhat,Somewhat Often,Somewhat clearly,Landmarks,,Street-level,,Some of each,Rarely,No preference,Often,Somewhat flexile,Not easily,Scene at a time,,A moderate amount,moderately good,Yes,weekly,10,10-Jun,weekly,Yes,"PlayStation,PC/Mac,Mobile",Yes,weekly,10-Jun,Valorant,For Honor,Paladins,Rainbow Six Siege,"First-person shooter,Action,Strategy",2,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,
7/13/2022 6:49,7/13/2022 7:10,IP Address,128.227.188.116,100,1252,TRUE,7/13/2022 7:10,R_TjG6jYavm3TySrv,,,,,29.6503,-82.3486,anonymous,EN,2070,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,18,14,english,right,male,man,,heterosexual,,white,,Disagree,Strongly disagree,Neutral,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat disagree,Disagree,Agree,Disagree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neutral,Scene,,No,Yes,Very Rarely,Very clearly,Landmarks,,Street-level,,Know it,Rarely,Map,Often,Somewhat flexile,Not easily,Scene at a time,,A great deal,very good,No,,10,16-20,weekly,Yes,"Wii,Nintendo Switch,Xbox,PC/Mac",Yes,few times a year,10-Jun,Call of Duty,Forza Horizon,GTA,FALL GUYS,"Mass. Multi. Online Games,Action,Military",2,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,
7/13/2022 8:04,7/13/2022 10:37,IP Address,128.227.188.116,100,9197,TRUE,7/13/2022 10:37,R_1Qyp4z4Jj8QBu50,,,,,29.6503,-82.3486,anonymous,EN,2071,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,18,12,english,right,male,man,,heterosexual,,white,,Somewhat agree,Disagree,Somewhat agree,Neutral,Disagree,Agree,Disagree,Disagree,Somewhat agree,Somewhat disagree,Neutral,Disagree,Neutral,Agree,Disagree,Scene,,Yes,Somewhat,Very Rarely,Very clearly,Landmarks,,Street-level,,Some of each,Yes,Directions,Often,Prefer the same route,Not easily,Maps,,A moderate amount,moderately good,Yes,monthly,10,15-Oct,monthly,Yes,"PlayStation,Xbox,PC/Mac,Mobile",Yes,few times a year,10-Jun,Madden,Fortnite,NBA 2K,Call of Duty,"Sports,First-person shooter,Action",3,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,
7/15/2022 8:44,7/15/2022 8:53,IP Address,128.227.188.116,100,586,TRUE,7/15/2022 8:53,R_276U1wuI91hOeBj,,,,,29.6503,-82.3486,anonymous,EN,2072,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,18,12,not english,right,male,man,,heterosexual,,hisp,,Somewhat disagree,Somewhat disagree,Disagree,Somewhat disagree,Somewhat agree,Strongly agree,Neutral,Somewhat disagree,Neutral,Agree,Somewhat agree,Disagree,Agree,Strongly disagree,Somewhat agree,Other:,both,No,Somewhat,Somewhat Often,Very clearly,Landmarks,,Street-level,,Some of each,Somewhat,Map,Often,Prefer the same route,Not easily,Other:,combination of both,A lot,moderately good,Yes,daily,12,20+,weekly,Yes,"Wii,Nintendo Switch,Xbox,Nintendo DS/3DS,PC/Mac,Mobile",Yes,weekly,20+,legend of zelda breath of the wild,slime rancher,valorant,pokemon go,"Role-playing,First-person shooter,Adventure Fighting",,3,,,,,2,,,,,,,,,,,,,,,1,,,,,,,
7/18/2022 8:47,7/18/2022 8:55,IP Address,128.227.188.116,100,487,TRUE,7/18/2022 8:55,R_3FVxaR6K1hkmpkd,,,,,29.6475,-82.404,anonymous,EN,2073,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,19,13,english,not right,male,man,,heterosexual,,white,,Neutral,Somewhat agree,Agree,Somewhat agree,Disagree,Neutral,Disagree,Somewhat agree,Somewhat agree,Neutral,Agree,Disagree,Agree,Strongly disagree,Agree,Other:,,Yes,No,Somewhat Often,Somewhat clearly,Landmarks,,Bird's Eye View,,Neet to look around,Somewhat,Directions,Often,Flexible,Not easily,Maps,,A moderate amount,moderately good,No,,5,10-Jun,weekly,Yes,Xbox,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2022 8:39,7/19/2022 9:04,IP Address,128.227.188.116,100,1501,TRUE,7/19/2022 9:04,R_3FVXOOfoeZmSGDC,,,,,29.6475,-82.404,anonymous,EN,2074,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,21,14,english,right,male,man,,heterosexual,,white,,Agree,Somewhat agree,Somewhat agree,Agree,Disagree,Somewhat disagree,Neutral,Disagree,Neutral,Disagree,Somewhat disagree,Strongly disagree,Disagree,Somewhat disagree,Disagree,Scene,,Yes,Yes,Very Rarely,Very clearly,Map Directions,,Street-level,,Know it,Somewhat,Directions,Sometimes,Somewhat flexile,Not easily,Maps,,A great deal,moderately good,Yes,weekly,12,16-20,weekly,Yes,Xbox,Yes,weekly,16-20,MLB the Show,Fall Guys,Grand Theft Auto,Call of Duty,"Sports,First-person shooter,Racing",,,,,,,2,,,,,,,,,,,,3,,,,,,1,,,,
7/19/2022 10:01,7/19/2022 10:27,IP Address,128.227.188.116,100,1569,TRUE,7/19/2022 10:27,R_1GZyPp5mvD2Q7ll,,,,,29.6475,-82.404,anonymous,EN,2075,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,19,13,english,right,male,man,,heterosexual,,white,,Agree,Neutral,Agree,Agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat disagree,Agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Disagree,Neutral,Disagree,Map,,Yes,Yes,Very Rarely,Somewhat clearly,Landmarks,,Street-level,,Know it,Somewhat,Map,Sometimes,Somewhat flexile,Somewhat easily,Maps,,A moderate amount,moderately good,No,,12,10-Jun,weekly,No,,Yes,few times a year,10-Jun,Madden Football,Wii Sports,Mariokart,Super Smash Bros.,"Sports,Racing,Arcade",,,3,,,,,,,,,,,,,,,,2,,,,,,1,,,,
7/19/2022 11:35,7/19/2022 12:08,IP Address,128.227.188.116,100,1995,TRUE,7/19/2022 12:08,R_2z5VAFODKi7msCf,,,,,29.6475,-82.404,anonymous,EN,2076,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,19,13,english,right,male,man,,bisexual,,white,,Somewhat agree,Somewhat agree,Disagree,Agree,Neutral,Disagree,Agree,Disagree,Agree,Agree,Neutral,Agree,Disagree,Somewhat agree,Disagree,Other:,I memorize number of left or right turns after what i feel is the right distance.,Yes,Yes,Very Rarely,Hardly at all,Map Directions,,Street-level,,Know it,Somewhat,Directions,Sometimes,Prefer the same route,Somewhat easily,Scene at a time,,A little,moderately good,No,,0,5-Jan,monthly,Yes,Mobile,Yes,few times a year,5-Jan,Super Smash Bros,Call of Duty Mobile,Jak 3,Zelda,"Other (specify),Action,First-person shooter",2,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,
7/19/2022 12:55,7/19/2022 14:55,IP Address,128.227.188.116,100,7205,TRUE,7/19/2022 14:55,R_2rl3rMUuQvQXZd5,,,,,29.6475,-82.404,anonymous,EN,2077,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,20,14,english,right,male,man,,heterosexual,,"asian,white",,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Disagree,Somewhat agree,Somewhat disagree,Neutral,Somewhat agree,Somewhat agree,Neutral,Disagree,Neutral,Somewhat disagree,Somewhat disagree,Scene,,Yes,Somewhat,Very Rarely,Very clearly,Landmarks,,Street-level,,Know it,Somewhat,Directions,Often,Somewhat flexile,Not easily,Scene at a time,,A moderate amount,not very skilled,No,,4,10-Jun,monthly,No,,Yes,few times a year,10-Jun,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2022 7:18,7/20/2022 7:42,IP Address,128.227.188.116,100,1434,TRUE,7/20/2022 7:42,R_3g0EpBwRAeSo6OQ,,,,,29.6475,-82.404,anonymous,EN,2078,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,18,12,english,right,male,man,,heterosexual,,white,,Agree,Agree,Somewhat agree,Agree,Agree,Disagree,Neutral,Somewhat disagree,Agree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Disagree,Scene,,Yes,Yes,Very Rarely,Somewhat clearly,Landmarks,,Street-level,,Know it,Yes,No preference,Often,Flexible,Somewhat easily,Scene at a time,,A moderate amount,very good,No,,11,10-Jun,weekly,Yes,Xbox,Yes,few times a year,5-Jan,Fortnite,NHL ,Apex Legends,Grand Theft Auto,"First-person shooter,Sports,Arcade",,,3,,,,1,,,,,,,,,,,,,,,,,,2,,,,
7/20/2022 12:26,7/20/2022 12:36,IP Address,128.227.188.116,100,587,TRUE,7/20/2022 12:36,R_3ncPK28DEGN6Q2q,,,,,29.6475,-82.404,anonymous,EN,2079,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,19,13,english,right,male,man,,heterosexual,,white,,Agree,Disagree,Somewhat agree,Strongly agree,Agree,Neutral,Agree,Disagree,Agree,Strongly disagree,Somewhat disagree,Somewhat disagree,Disagree,Agree,Strongly disagree,Other:,Both,Yes,Yes,Very Rarely,Very clearly,Landmarks,,Other:,Both,Some of each,Somewhat,Map,Often,Flexible,Somewhat easily,Maps,,A moderate amount,very good,No,,3,20+,few times a year,Yes,"Xbox,Mobile",Yes,few times a year,16-20,Destiny,Call of Duty,Brawlhalla,Overwatch,"First-person shooter,City-building games,Platform",,,,2,,,1,,,,,,,,,3,,,,,,,,,,,,,
